Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
9.3555,6.248E-05,21.5341,6.133E-05,21.5542,6.199E-05,21.5427,6.199E-05,21.5427
9.4185,6.203E-05,21.5419,6.156E-05,21.5503,6.164E-05,21.5489,6.193E-05,21.5438
9.4815,6.162E-05,21.5492,6.187E-05,21.5448,6.148E-05,21.5517,6.140E-05,21.5531
9.5445,6.173E-05,21.5473,6.187E-05,21.5447,6.106E-05,21.5590,6.106E-05,21.5591
9.6075,6.159E-05,21.5497,6.157E-05,21.5500,6.049E-05,21.5694,6.109E-05,21.5585
9.6705,6.102E-05,21.5598,6.085E-05,21.5629,6.027E-05,21.5732,6.123E-05,21.5561
9.7335,6.052E-05,21.5688,6.049E-05,21.5692,6.056E-05,21.5681,6.145E-05,21.5523
9.7965,6.020E-05,21.5746,6.101E-05,21.5600,6.106E-05,21.5592,6.184E-05,21.5453
9.8595,6.093E-05,21.5615,6.192E-05,21.5440,6.186E-05,21.5449,6.166E-05,21.5485
9.9225,6.195E-05,21.5435,6.197E-05,21.5430,6.205E-05,21.5417,6.087E-05,21.5625
9.9855,6.185E-05,21.5452,6.107E-05,21.5589,6.206E-05,21.5414,6.011E-05,21.5761
10.0485,6.125E-05,21.5557,6.050E-05,21.5692,6.194E-05,21.5436,5.989E-05,21.5801
10.1115,6.144E-05,21.5524,6.022E-05,21.5741,6.116E-05,21.5573,6.044E-05,21.5701
10.1745,6.234E-05,21.5365,5.994E-05,21.5792,6.043E-05,21.5703,6.158E-05,21.5499
10.2375,6.239E-05,21.5357,6.028E-05,21.5730,6.001E-05,21.5779,6.248E-05,21.5341
10.3005,6.190E-05,21.5443,6.062E-05,21.5670,6.015E-05,21.5754,6.255E-05,21.5330
10.3635,6.176E-05,21.5467,6.056E-05,21.5681,6.075E-05,21.5646,6.157E-05,21.5500
10.4265,6.153E-05,21.5507,6.107E-05,21.5589,6.095E-05,21.5611,6.038E-05,21.5713
10.4895,6.134E-05,21.5541,6.152E-05,21.5509,6.071E-05,21.5654,6.023E-05,21.5740
10.5525,6.160E-05,21.5496,6.119E-05,21.5568,6.048E-05,21.5695,6.078E-05,21.5641
10.6155,6.199E-05,21.5427,6.109E-05,21.5585,6.069E-05,21.5657,6.049E-05,21.5692
10.6785,6.112E-05,21.5581,6.115E-05,21.5576,6.109E-05,21.5586,6.005E-05,21.5772
10.7415,5.988E-05,21.5802,6.078E-05,21.5641,6.117E-05,21.5571,6.063E-05,21.5667
10.8045,6.040E-05,21.5709,6.069E-05,21.5657,6.100E-05,21.5602,6.128E-05,21.5552
10.8675,6.123E-05,21.5561,6.118E-05,21.5570,6.110E-05,21.5585,6.086E-05,21.5627
10.9305,6.147E-05,21.5519,6.173E-05,21.5473,6.141E-05,21.5528,6.032E-05,21.5724
10.9935,6.107E-05,21.5589,6.203E-05,21.5420,6.202E-05,21.5422,6.058E-05,21.5677
11.0565,6.048E-05,21.5694,6.159E-05,21.5497,6.256E-05,21.5328,6.096E-05,21.5609
11.1195,6.058E-05,21.5676,6.067E-05,21.5660,6.268E-05,21.5308,6.085E-05,21.5628
11.1825,6.132E-05,21.5544,6.023E-05,21.5739,6.264E-05,21.5314,6.071E-05,21.5653
11.2455,6.140E-05,21.5531,6.054E-05,21.5684,6.262E-05,21.5317,6.131E-05,21.5546
11.3085,6.121E-05,21.5564,6.092E-05,21.5615,6.239E-05,21.5357,6.172E-05,21.5474
11.3715,6.137E-05,21.5536,6.078E-05,21.5641,6.221E-05,21.5388,6.141E-05,21.5528
11.4345,6.094E-05,21.5612,6.083E-05,21.5631,6.214E-05,21.5401,6.182E-05,21.5457
11.4975,6.104E-05,21.5595,6.176E-05,21.5466,6.173E-05,21.5472,6.231E-05,21.5370
11.5605,6.252E-05,21.5334,6.320E-05,21.5217,6.167E-05,21.5483,6.331E-05,21.5198
11.6235,6.451E-05,21.4994,6.475E-05,21.4955,6.297E-05,21.5257,6.581E-05,21.4777
11.6865,6.596E-05,21.4754,6.627E-05,21.4703,6.481E-05,21.4944,6.784E-05,21.4448
