Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
8.2845,1.242E-06,21.5342,1.221E-06,21.5528,1.253E-06,21.5252,1.258E-06,21.5202
8.3475,1.247E-06,21.5297,1.224E-06,21.5505,1.235E-06,21.5405,1.240E-06,21.5362
8.4105,1.264E-06,21.5154,1.226E-06,21.5480,1.223E-06,21.5508,1.235E-06,21.5408
8.4735,1.282E-06,21.4996,1.238E-06,21.5381,1.230E-06,21.5452,1.243E-06,21.5334
8.5365,1.284E-06,21.4984,1.252E-06,21.5256,1.238E-06,21.5377,1.246E-06,21.5307
8.5995,1.267E-06,21.5126,1.243E-06,21.5337,1.241E-06,21.5350,1.241E-06,21.5351
8.6625,1.247E-06,21.5303,1.228E-06,21.5467,1.238E-06,21.5381,1.230E-06,21.5450
8.7255,1.232E-06,21.5430,1.234E-06,21.5418,1.233E-06,21.5426,1.219E-06,21.5550
8.7885,1.227E-06,21.5476,1.245E-06,21.5316,1.224E-06,21.5499,1.214E-06,21.5595
8.8515,1.237E-06,21.5384,1.245E-06,21.5314,1.217E-06,21.5564,1.213E-06,21.5599
8.9145,1.270E-06,21.5104,1.234E-06,21.5417,1.222E-06,21.5517,1.212E-06,21.5607
8.9775,1.294E-06,21.4898,1.224E-06,21.5505,1.242E-06,21.5343,1.215E-06,21.5583
9.0405,1.285E-06,21.4971,1.219E-06,21.5550,1.253E-06,21.5245,1.223E-06,21.5509
9.1035,1.254E-06,21.5240,1.218E-06,21.5553,1.251E-06,21.5265,1.213E-06,21.5604
9.1665,1.231E-06,21.5438,1.221E-06,21.5527,1.246E-06,21.5307,1.186E-06,21.5840
9.2295,1.223E-06,21.5508,1.215E-06,21.5586,1.233E-06,21.5421,1.177E-06,21.5931
9.2925,1.220E-06,21.5540,1.194E-06,21.5767,1.205E-06,21.5675,1.191E-06,21.5800
9.3555,1.217E-06,21.5567,1.184E-06,21.5863,1.186E-06,21.5846,1.222E-06,21.5520
9.4185,1.217E-06,21.5561,1.195E-06,21.5761,1.197E-06,21.5745,1.236E-06,21.5395
9.4815,1.226E-06,21.5487,1.219E-06,21.5546,1.213E-06,21.5604,1.231E-06,21.5442
9.5445,1.226E-06,21.5487,1.238E-06,21.5376,1.219E-06,21.5549,1.217E-06,21.5564
9.6075,1.209E-06,21.5637,1.240E-06,21.5359,1.225E-06,21.5490,1.201E-06,21.5712
9.6705,1.192E-06,21.5786,1.235E-06,21.5402,1.239E-06,21.5374,1.193E-06,21.5776
9.7335,1.202E-06,21.5696,1.230E-06,21.5448,1.248E-06,21.5294,1.208E-06,21.5642
9.7965,1.233E-06,21.5425,1.230E-06,21.5452,1.257E-06,21.5214,1.230E-06,21.5449
9.8595,1.243E-06,21.5337,1.226E-06,21.5486,1.268E-06,21.5116,1.232E-06,21.5428
9.9225,1.220E-06,21.5533,1.221E-06,21.5533,1.270E-06,21.5106,1.224E-06,21.5499
9.9855,1.198E-06,21.5733,1.214E-06,21.5593,1.246E-06,21.5310,1.226E-06,21.5488
10.0485,1.195E-06,21.5763,1.209E-06,21.5637,1.231E-06,21.5438,1.235E-06,21.5408
10.1115,1.205E-06,21.5673,1.219E-06,21.5549,1.235E-06,21.5407,1.235E-06,21.5406
10.1745,1.212E-06,21.5611,1.226E-06,21.5486,1.229E-06,21.5458,1.229E-06,21.5454
10.2375,1.208E-06,21.5642,1.216E-06,21.5569,1.214E-06,21.5595,1.234E-06,21.5418
10.3005,1.210E-06,21.5625,1.208E-06,21.5645,1.203E-06,21.5693,1.242E-06,21.5340
10.3635,1.205E-06,21.5671,1.220E-06,21.5540,1.202E-06,21.5703,1.243E-06,21.5331
10.4265,1.198E-06,21.5736,1.229E-06,21.5454,1.199E-06,21.5722,1.233E-06,21.5423
10.4895,1.207E-06,21.5651,1.217E-06,21.5567,1.211E-06,21.5621,1.216E-06,21.5574
10.5525,1.225E-06,21.5497,1.199E-06,21.5727,1.231E-06,21.5443,1.218E-06,21.5555
10.6155,1.235E-06,21.5408,1.195E-06,21.5765,1.236E-06,21.5398,1.243E-06,21.5337
10.6785,1.246E-06,21.5313,1.205E-06,21.5669,1.217E-06,21.5561,1.249E-06,21.5285
10.7415,1.253E-06,21.5248,1.208E-06,21.5645,1.198E-06,21.5737,1.236E-06,21.5394
10.8045,1.247E-06,21.5304,1.207E-06,21.5650,1.195E-06,21.5758,1.220E-06,21.5534
10.8675,1.234E-06,21.5409,1.214E-06,21.5588,1.205E-06,21.5676,1.207E-06,21.5651
10.9305,1.226E-06,21.5484,1.219E-06,21.5547,1.220E-06,21.5539,1.208E-06,21.5649
10.9935,1.231E-06,21.5439,1.231E-06,21.5436,1.232E-06,21.5431,1.218E-06,21.5553
11.0565,1.245E-06,21.5316,1.251E-06,21.5268,1.243E-06,21.5338,1.230E-06,21.5453
11.1195,1.253E-06,21.5247,1.251E-06,21.5267,1.252E-06,21.5253,1.234E-06,21.5415
11.1825,1.251E-06,21.5262,1.242E-06,21.5344,1.252E-06,21.5259,1.234E-06,21.5417
11.2455,1.239E-06,21.5368,1.239E-06,21.5369,1.235E-06,21.5409,1.235E-06,21.5402
11.3085,1.226E-06,21.5481,1.231E-06,21.5438,1.222E-06,21.5520,1.239E-06,21.5373
11.3715,1.227E-06,21.5478,1.223E-06,21.5509,1.232E-06,21.5430,1.245E-06,21.5317
11.4345,1.234E-06,21.5416,1.224E-06,21.5505,1.250E-06,21.5274,1.256E-06,21.5219
11.4975,1.233E-06,21.5425,1.221E-06,21.5526,1.262E-06,21.5172,1.267E-06,21.5128
11.5605,1.253E-06,21.5246,1.220E-06,21.5537,1.276E-06,21.5050,1.272E-06,21.5086
11.6235,1.310E-06,21.4768,1.242E-06,21.5340,1.306E-06,21.4797,1.285E-06,21.4973
11.6865,1.360E-06,21.4357,1.287E-06,21.4956,1.334E-06,21.4569,1.312E-06,21.4745
