Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
1.5435,1.108E-04,20.8612,1.064E-04,20.9051,1.084E-04,20.8848,1.160E-04,20.8112
1.6065,1.096E-04,20.8727,1.068E-04,20.9011,1.102E-04,20.8675,1.120E-04,20.8495
1.6695,1.088E-04,20.8815,1.068E-04,20.9015,1.087E-04,20.8824,1.058E-04,20.9110
1.7325,1.075E-04,20.8940,1.060E-04,20.9089,1.093E-04,20.8758,1.038E-04,20.9321
1.7955,1.055E-04,20.9143,1.046E-04,20.9232,1.105E-04,20.8639,1.040E-04,20.9298
1.8585,1.040E-04,20.9300,1.020E-04,20.9514,1.054E-04,20.9150,1.034E-04,20.9365
1.9215,1.038E-04,20.9320,1.004E-04,20.9680,9.852E-05,20.9887,1.030E-04,20.9405
1.9845,1.025E-04,20.9460,9.950E-05,20.9780,9.521E-05,21.0259,9.957E-05,20.9772
2.0475,9.617E-05,21.0150,9.895E-05,20.9841,9.496E-05,21.0287,9.311E-05,21.0501
2.1105,9.041E-05,21.0820,9.779E-05,20.9968,9.338E-05,21.0469,9.071E-05,21.0784
2.1735,8.965E-05,21.0912,9.434E-05,21.0359,9.022E-05,21.0844,9.265E-05,21.0555
2.2365,8.933E-05,21.0951,9.198E-05,21.0634,8.960E-05,21.0918,9.554E-05,21.0221
2.2995,8.831E-05,21.1075,9.188E-05,21.0645,9.125E-05,21.0720,9.567E-05,21.0206
2.3625,8.938E-05,21.0945,9.124E-05,21.0721,9.162E-05,21.0676,9.229E-05,21.0597
2.4255,8.946E-05,21.0936,8.982E-05,21.0892,9.111E-05,21.0737,8.883E-05,21.1011
2.4885,8.867E-05,21.1031,8.876E-05,21.1020,9.034E-05,21.0829,8.905E-05,21.0985
2.5515,8.924E-05,21.0962,8.939E-05,21.0944,8.876E-05,21.1021,9.039E-05,21.0823
2.6145,9.009E-05,21.0859,9.022E-05,21.0843,8.739E-05,21.1189,9.027E-05,21.0837
2.6775,8.873E-05,21.1024,8.999E-05,21.0871,8.734E-05,21.1195,8.876E-05,21.1020
2.7405,8.696E-05,21.1243,8.890E-05,21.1003,8.843E-05,21.1061,8.663E-05,21.1284
2.8035,8.867E-05,21.1031,8.730E-05,21.1200,8.978E-05,21.0896,8.627E-05,21.1329
2.8665,9.240E-05,21.0584,8.642E-05,21.1310,8.981E-05,21.0893,8.722E-05,21.1211
2.9295,9.433E-05,21.0359,8.762E-05,21.1161,8.856E-05,21.1045,8.752E-05,21.1173
2.9925,9.312E-05,21.0500,8.873E-05,21.1024,8.673E-05,21.1271,8.710E-05,21.1225
3.0555,9.184E-05,21.0650,8.773E-05,21.1147,8.596E-05,21.1369,8.566E-05,21.1406
3.1185,9.121E-05,21.0725,8.769E-05,21.1153,8.579E-05,21.1390,8.502E-05,21.1487
3.1815,9.105E-05,21.0744,8.917E-05,21.0971,8.423E-05,21.1589,8.623E-05,21.1334
3.2445,9.003E-05,21.0866,8.760E-05,21.1163,8.313E-05,21.1732,8.722E-05,21.1210
3.3075,8.718E-05,21.1216,8.421E-05,21.1591,8.365E-05,21.1664,8.634E-05,21.1320
3.3705,8.407E-05,21.1610,8.409E-05,21.1608,8.470E-05,21.1529,8.650E-05,21.1300
3.4335,8.335E-05,21.1704,8.589E-05,21.1378,8.591E-05,21.1375,8.749E-05,21.1177
3.4965,8.457E-05,21.1545,8.712E-05,21.1222,8.778E-05,21.1141,8.728E-05,21.1203
3.5595,8.680E-05,21.1263,8.823E-05,21.1086,9.114E-05,21.0733,8.782E-05,21.1136
