Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
1.5435,4.061E-06,17.9077,3.747E-06,17.9953,3.912E-06,17.9484,4.622E-06,17.7672
1.6065,3.567E-06,18.0485,3.190E-06,18.1701,3.312E-06,18.1292,3.823E-06,17.9735
1.6695,3.281E-06,18.1395,2.884E-06,18.2794,3.081E-06,18.2078,3.395E-06,18.1022
1.7325,3.108E-06,18.1982,2.839E-06,18.2963,3.118E-06,18.1946,3.316E-06,18.1277
1.7955,2.906E-06,18.2712,2.773E-06,18.3222,3.001E-06,18.2362,3.274E-06,18.1417
1.8585,2.695E-06,18.3529,2.603E-06,18.3907,2.717E-06,18.3442,3.034E-06,18.2245
1.9215,2.457E-06,18.4532,2.325E-06,18.5135,2.459E-06,18.4523,2.635E-06,18.3773
1.9845,2.204E-06,18.5716,2.027E-06,18.6622,2.232E-06,18.5579,2.267E-06,18.5410
2.0475,2.013E-06,18.6695,1.798E-06,18.7925,1.933E-06,18.7135,2.005E-06,18.6741
2.1105,1.866E-06,18.7522,1.629E-06,18.8998,1.658E-06,18.8806,1.786E-06,18.7999
2.1735,1.702E-06,18.8517,1.500E-06,18.9890,1.510E-06,18.9819,1.564E-06,18.9435
2.2365,1.518E-06,18.9765,1.422E-06,19.0470,1.440E-06,19.0332,1.420E-06,19.0484
2.2995,1.363E-06,19.0928,1.353E-06,19.1008,1.367E-06,19.0900,1.394E-06,19.0691
2.3625,1.275E-06,19.1653,1.299E-06,19.1457,1.321E-06,19.1271,1.404E-06,19.0609
2.4255,1.225E-06,19.2091,1.268E-06,19.1717,1.275E-06,19.1660,1.350E-06,19.1033
2.4885,1.209E-06,19.2237,1.245E-06,19.1913,1.232E-06,19.2026,1.262E-06,19.1770
2.5515,1.221E-06,19.2127,1.207E-06,19.2252,1.217E-06,19.2162,1.203E-06,19.2291
2.6145,1.223E-06,19.2105,1.155E-06,19.2733,1.199E-06,19.2325,1.200E-06,19.2311
2.6775,1.203E-06,19.2287,1.135E-06,19.2923,1.162E-06,19.2663,1.220E-06,19.2130
2.7405,1.184E-06,19.2465,1.131E-06,19.2959,1.147E-06,19.2802,1.211E-06,19.2216
2.8035,1.160E-06,19.2683,1.109E-06,19.3170,1.154E-06,19.2741,1.180E-06,19.2493
2.8665,1.141E-06,19.2865,1.086E-06,19.3394,1.157E-06,19.2708,1.182E-06,19.2482
2.9295,1.119E-06,19.3070,1.050E-06,19.3760,1.169E-06,19.2599,1.180E-06,19.2496
2.9925,1.106E-06,19.3203,1.034E-06,19.3933,1.170E-06,19.2586,1.130E-06,19.2969
3.0555,1.099E-06,19.3266,1.064E-06,19.3621,1.142E-06,19.2853,1.065E-06,19.3605
3.1185,1.066E-06,19.3600,1.097E-06,19.3293,1.108E-06,19.3181,1.026E-06,19.4015
3.1815,1.016E-06,19.4118,1.116E-06,19.3103,1.072E-06,19.3540,1.028E-06,19.3991
3.2445,9.795E-07,19.4518,1.082E-06,19.3437,1.023E-06,19.4049,1.032E-06,19.3949
3.3075,9.665E-07,19.4664,1.011E-06,19.4177,9.808E-07,19.4505,1.011E-06,19.4171
3.3705,9.574E-07,19.4767,9.731E-07,19.4590,9.518E-07,19.4830,9.751E-07,19.4568
3.4335,9.652E-07,19.4679,9.626E-07,19.4707,9.274E-07,19.5112,9.376E-07,19.4993
3.4965,9.726E-07,19.4595,9.464E-07,19.4892,9.157E-07,19.5250,9.285E-07,19.5099
3.5595,9.673E-07,19.4655,9.316E-07,19.5063,9.031E-07,19.5400,9.283E-07,19.5102
3.6225,9.532E-07,19.4815,9.231E-07,19.5162,8.862E-07,19.5606,8.922E-07,19.5532
3.6855,9.088E-07,19.5332,9.133E-07,19.5278,8.884E-07,19.5578,8.430E-07,19.6148
3.7485,8.693E-07,19.5815,8.928E-07,19.5525,8.888E-07,19.5573,8.291E-07,19.6329
3.8115,8.481E-07,19.6082,8.777E-07,19.5710,8.628E-07,19.5896,8.389E-07,19.6201
3.8745,8.447E-07,19.6126,8.859E-07,19.5609,8.367E-07,19.6229,8.642E-07,19.5878
3.9375,8.620E-07,19.5906,8.922E-07,19.5533,8.426E-07,19.6153,8.873E-07,19.5592
4.0005,8.858E-07,19.5611,8.850E-07,19.5620,8.612E-07,19.5916,8.756E-07,19.5736
4.0635,8.860E-07,19.5608,8.667E-07,19.5847,8.526E-07,19.6025,8.494E-07,19.6066
4.1265,8.632E-07,19.5891,8.478E-07,19.6086,8.312E-07,19.6301,8.426E-07,19.6154
4.1895,8.421E-07,19.6160,8.336E-07,19.6270,8.226E-07,19.6414,8.350E-07,19.6251
4.2525,8.287E-07,19.6334,8.114E-07,19.6562,8.193E-07,19.6457,8.150E-07,19.6515
4.3155,8.379E-07,19.6214,7.918E-07,19.6828,8.150E-07,19.6515,8.019E-07,19.6690
