Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
1.5435,7.099E-06,20.9016,7.137E-06,20.8958,7.448E-06,20.8495,7.624E-06,20.8242
1.6065,6.858E-06,20.9391,6.713E-06,20.9623,7.045E-06,20.9099,7.035E-06,20.9115
1.6695,6.397E-06,21.0146,6.366E-06,21.0200,6.355E-06,21.0218,6.592E-06,20.9821
1.7325,5.922E-06,21.0985,5.902E-06,21.1020,5.692E-06,21.1415,6.285E-06,21.0338
1.7955,5.545E-06,21.1699,5.474E-06,21.1838,5.330E-06,21.2128,5.888E-06,21.1048
1.8585,5.297E-06,21.2196,5.248E-06,21.2297,5.197E-06,21.2403,5.472E-06,21.1843
1.9215,5.177E-06,21.2445,4.926E-06,21.2984,4.938E-06,21.2957,5.123E-06,21.2559
1.9845,4.914E-06,21.3011,4.662E-06,21.3582,4.592E-06,21.3747,4.741E-06,21.3401
2.0475,4.560E-06,21.3821,4.460E-06,21.4062,4.348E-06,21.4340,4.436E-06,21.4123
2.1105,4.192E-06,21.4736,4.302E-06,21.4455,4.174E-06,21.4783,4.194E-06,21.4731
2.1735,3.876E-06,21.5586,4.235E-06,21.4624,3.987E-06,21.5280,4.061E-06,21.5079
2.2365,3.709E-06,21.6066,4.012E-06,21.5211,3.925E-06,21.5449,3.946E-06,21.5391
2.2995,3.672E-06,21.6173,3.741E-06,21.5971,3.912E-06,21.5487,3.825E-06,21.5730
2.3625,3.658E-06,21.6214,3.598E-06,21.6395,3.768E-06,21.5893,3.765E-06,21.5902
2.4255,3.629E-06,21.6302,3.510E-06,21.6663,3.561E-06,21.6506,3.677E-06,21.6159
2.4885,3.550E-06,21.6541,3.358E-06,21.7144,3.459E-06,21.6823,3.515E-06,21.6648
2.5515,3.448E-06,21.6858,3.272E-06,21.7425,3.465E-06,21.6803,3.423E-06,21.6937
2.6145,3.372E-06,21.7100,3.338E-06,21.7208,3.479E-06,21.6761,3.436E-06,21.6895
2.6775,3.309E-06,21.7303,3.509E-06,21.6668,3.506E-06,21.6677,3.435E-06,21.6897
2.7405,3.345E-06,21.7185,3.618E-06,21.6336,3.554E-06,21.6527,3.436E-06,21.6896
2.8035,3.458E-06,21.6826,3.525E-06,21.6618,3.534E-06,21.6588,3.465E-06,21.6805
2.8665,3.425E-06,21.6931,3.339E-06,21.7207,3.446E-06,21.6864,3.425E-06,21.6929
2.9295,3.302E-06,21.7326,3.223E-06,21.7589,3.370E-06,21.7106,3.349E-06,21.7174
2.9925,3.210E-06,21.7634,3.211E-06,21.7631,3.332E-06,21.7227,3.315E-06,21.7283
3.0555,3.205E-06,21.7650,3.272E-06,21.7426,3.334E-06,21.7222,3.316E-06,21.7280
3.1185,3.271E-06,21.7430,3.322E-06,21.7263,3.335E-06,21.7218,3.342E-06,21.7197
3.1815,3.321E-06,21.7266,3.262E-06,21.7460,3.285E-06,21.7384,3.334E-06,21.7221
3.2445,3.317E-06,21.7277,3.164E-06,21.7790,3.207E-06,21.7645,3.242E-06,21.7525
3.3075,3.325E-06,21.7251,3.098E-06,21.8018,3.151E-06,21.7835,3.128E-06,21.7915
3.3705,3.341E-06,21.7200,3.095E-06,21.8028,3.133E-06,21.7897,3.106E-06,21.7992
3.4335,3.281E-06,21.7395,3.139E-06,21.7875,3.126E-06,21.7920,3.097E-06,21.8021
3.4965,3.207E-06,21.7643,3.180E-06,21.7735,3.123E-06,21.7933,3.057E-06,21.8165
3.5595,3.199E-06,21.7671,3.150E-06,21.7839,3.138E-06,21.7879,3.078E-06,21.8091
3.6225,3.196E-06,21.7682,3.073E-06,21.8108,3.151E-06,21.7836,3.081E-06,21.8081
3.6855,3.084E-06,21.8070,3.015E-06,21.8314,3.132E-06,21.7900,3.040E-06,21.8225
3.7485,2.989E-06,21.8407,2.991E-06,21.8401,3.098E-06,21.8020,3.003E-06,21.8358
3.8115,2.961E-06,21.8510,3.013E-06,21.8321,3.095E-06,21.8030,2.997E-06,21.8379
3.8745,2.938E-06,21.8596,3.088E-06,21.8053,3.117E-06,21.7953,3.011E-06,21.8328
3.9375,2.970E-06,21.8477,3.141E-06,21.7870,3.121E-06,21.7940,3.030E-06,21.8260
4.0005,3.024E-06,21.8281,3.158E-06,21.7811,3.094E-06,21.8033,3.107E-06,21.7987
4.0635,3.055E-06,21.8172,3.120E-06,21.7943,3.084E-06,21.8068,3.165E-06,21.7787
4.1265,3.060E-06,21.8154,3.042E-06,21.8219,3.125E-06,21.7924,3.097E-06,21.8023
4.1895,3.041E-06,21.8219,3.009E-06,21.8336,3.153E-06,21.7830,3.000E-06,21.8369
4.2525,3.006E-06,21.8348,3.001E-06,21.8364,3.124E-06,21.7927,2.985E-06,21.8421
4.3155,2.999E-06,21.8370,2.971E-06,21.8472,3.076E-06,21.8098,3.028E-06,21.8268
4.3785,3.026E-06,21.8276,2.942E-06,21.8580,3.063E-06,21.8142,3.086E-06,21.8062
4.4415,3.032E-06,21.8252,2.973E-06,21.8466,3.059E-06,21.8155,3.098E-06,21.8020
4.5045,3.009E-06,21.8334,3.020E-06,21.8297,3.008E-06,21.8339,3.033E-06,21.8250
4.5675,2.972E-06,21.8471,3.010E-06,21.8333,2.963E-06,21.8504,2.947E-06,21.8563
