Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
1.5435,4.825E-05,21.8147,5.051E-05,21.7650,4.947E-05,21.7877,5.232E-05,21.7269
1.6065,4.943E-05,21.7885,4.939E-05,21.7894,4.908E-05,21.7963,5.031E-05,21.7693
1.6695,4.941E-05,21.7890,4.963E-05,21.7842,4.770E-05,21.8273,4.996E-05,21.7768
1.7325,4.822E-05,21.8154,4.982E-05,21.7799,4.757E-05,21.8302,5.015E-05,21.7729
1.7955,4.826E-05,21.8146,4.885E-05,21.8014,4.942E-05,21.7887,4.939E-05,21.7893
1.8585,4.993E-05,21.7776,4.777E-05,21.8255,5.097E-05,21.7552,4.825E-05,21.8147
1.9215,5.009E-05,21.7741,4.754E-05,21.8308,5.043E-05,21.7667,4.781E-05,21.8247
1.9845,4.891E-05,21.8000,4.794E-05,21.8218,4.896E-05,21.7988,4.735E-05,21.8352
2.0475,4.744E-05,21.8331,4.765E-05,21.8283,4.827E-05,21.8143,4.680E-05,21.8480
2.1105,4.714E-05,21.8400,4.630E-05,21.8596,4.831E-05,21.8134,4.714E-05,21.8400
2.1735,4.722E-05,21.8382,4.564E-05,21.8750,4.865E-05,21.8058,4.825E-05,21.8148
2.2365,4.670E-05,21.8501,4.698E-05,21.8438,4.881E-05,21.8022,4.840E-05,21.8114
2.2995,4.641E-05,21.8570,4.795E-05,21.8216,4.875E-05,21.8037,4.696E-05,21.8441
2.3625,4.617E-05,21.8626,4.737E-05,21.8347,4.835E-05,21.8124,4.597E-05,21.8674
2.4255,4.611E-05,21.8639,4.699E-05,21.8434,4.794E-05,21.8218,4.542E-05,21.8803
2.4885,4.653E-05,21.8541,4.721E-05,21.8384,4.751E-05,21.8316,4.499E-05,21.8907
2.5515,4.618E-05,21.8622,4.653E-05,21.8541,4.674E-05,21.8492,4.505E-05,21.8893
