Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
1.5435,7.306E-06,20.2385,6.813E-06,20.3144,7.196E-06,20.2551,7.454E-06,20.2167
1.6065,6.669E-06,20.3376,6.484E-06,20.3682,6.394E-06,20.3834,6.770E-06,20.3213
1.6695,6.233E-06,20.4111,6.045E-06,20.4443,5.757E-06,20.4972,6.268E-06,20.4050
1.7325,5.793E-06,20.4905,5.606E-06,20.5262,5.312E-06,20.5847,5.850E-06,20.4799
1.7955,5.114E-06,20.6259,5.314E-06,20.5843,4.985E-06,20.6537,5.392E-06,20.5683
1.8585,4.629E-06,20.7340,5.179E-06,20.6122,4.752E-06,20.7056,5.091E-06,20.6307
1.9215,4.468E-06,20.7725,4.907E-06,20.6707,4.510E-06,20.7624,4.902E-06,20.6717
1.9845,4.266E-06,20.8228,4.470E-06,20.7720,4.152E-06,20.8521,4.526E-06,20.7585
2.0475,3.863E-06,20.9304,4.074E-06,20.8728,3.836E-06,20.9381,4.010E-06,20.8900
2.1105,3.442E-06,21.0557,3.762E-06,20.9593,3.552E-06,21.0215,3.548E-06,21.0229
2.1735,3.257E-06,21.1157,3.510E-06,21.0345,3.237E-06,21.1223,3.268E-06,21.1120
2.2365,3.220E-06,21.1282,3.290E-06,21.1047,3.037E-06,21.1917,3.046E-06,21.1885
2.2995,3.136E-06,21.1569,3.120E-06,21.1623,2.963E-06,21.2184,2.877E-06,21.2504
2.3625,3.002E-06,21.2044,3.000E-06,21.2051,2.909E-06,21.2382,2.840E-06,21.2645
2.4255,2.858E-06,21.2576,2.843E-06,21.2635,2.855E-06,21.2588,2.867E-06,21.2540
2.4885,2.749E-06,21.2998,2.702E-06,21.3186,2.837E-06,21.2657,2.818E-06,21.2730
2.5515,2.705E-06,21.3173,2.617E-06,21.3535,2.857E-06,21.2580,2.738E-06,21.3040
2.6145,2.765E-06,21.2935,2.558E-06,21.3779,2.895E-06,21.2435,2.752E-06,21.2985
2.6775,2.837E-06,21.2655,2.579E-06,21.3690,2.886E-06,21.2470,2.809E-06,21.2765
2.7405,2.823E-06,21.2709,2.681E-06,21.3270,2.823E-06,21.2709,2.811E-06,21.2757
2.8035,2.786E-06,21.2853,2.727E-06,21.3086,2.770E-06,21.2915,2.757E-06,21.2968
2.8665,2.749E-06,21.3000,2.723E-06,21.3100,2.733E-06,21.3060,2.700E-06,21.3195
2.9295,2.722E-06,21.3106,2.743E-06,21.3023,2.699E-06,21.3200,2.663E-06,21.3345
2.9925,2.688E-06,21.3243,2.762E-06,21.2948,2.700E-06,21.3195,2.639E-06,21.3441
3.0555,2.609E-06,21.3567,2.753E-06,21.2981,2.717E-06,21.3125,2.609E-06,21.3566
3.1185,2.563E-06,21.3757,2.712E-06,21.3144,2.663E-06,21.3343,2.598E-06,21.3613
3.1815,2.530E-06,21.3900,2.671E-06,21.3312,2.546E-06,21.3833,2.579E-06,21.3691
3.2445,2.473E-06,21.4149,2.571E-06,21.3725,2.497E-06,21.4044,2.530E-06,21.3901
3.3075,2.448E-06,21.4259,2.433E-06,21.4326,2.512E-06,21.3976,2.451E-06,21.4242
3.3705,2.437E-06,21.4306,2.403E-06,21.4459,2.503E-06,21.4017,2.422E-06,21.4374
3.4335,2.424E-06,21.4363,2.459E-06,21.4210,2.499E-06,21.4033,2.419E-06,21.4389
3.4965,2.422E-06,21.4373,2.505E-06,21.4008,2.507E-06,21.4001,2.401E-06,21.4467
3.5595,2.446E-06,21.4268,2.521E-06,21.3938,2.517E-06,21.3957,2.411E-06,21.4422
3.6225,2.456E-06,21.4220,2.487E-06,21.4087,2.508E-06,21.3993,2.431E-06,21.4335
3.6855,2.385E-06,21.4542,2.419E-06,21.4388,2.428E-06,21.4348,2.449E-06,21.4254
3.7485,2.316E-06,21.4860,2.378E-06,21.4571,2.320E-06,21.4840,2.481E-06,21.4110
3.8115,2.332E-06,21.4786,2.340E-06,21.4749,2.279E-06,21.5032,2.510E-06,21.3984
3.8745,2.386E-06,21.4536,2.342E-06,21.4739,2.297E-06,21.4950,2.492E-06,21.4064
3.9375,2.414E-06,21.4411,2.386E-06,21.4534,2.347E-06,21.4717,2.442E-06,21.4284
4.0005,2.377E-06,21.4579,2.418E-06,21.4391,2.411E-06,21.4424,2.363E-06,21.4641
4.0635,2.306E-06,21.4904,2.433E-06,21.4324,2.453E-06,21.4235,2.291E-06,21.4978
4.1265,2.274E-06,21.5057,2.382E-06,21.4555,2.435E-06,21.4314,2.273E-06,21.5064
4.1895,2.288E-06,21.4990,2.308E-06,21.4897,2.365E-06,21.4632,2.279E-06,21.5036
4.2525,2.305E-06,21.4913,2.297E-06,21.4950,2.341E-06,21.4742,2.282E-06,21.5020
4.3155,2.294E-06,21.4962,2.308E-06,21.4895,2.335E-06,21.4770,2.314E-06,21.4869
4.3785,2.293E-06,21.4966,2.281E-06,21.5022,2.286E-06,21.5001,2.314E-06,21.4870
4.4415,2.337E-06,21.4762,2.238E-06,21.5233,2.255E-06,21.5150,2.271E-06,21.5073
4.5045,2.368E-06,21.4620,2.221E-06,21.5312,2.240E-06,21.5221,2.244E-06,21.5203
4.5675,2.348E-06,21.4710,2.231E-06,21.5266,2.262E-06,21.5114,2.219E-06,21.5323
4.6305,2.301E-06,21.4931,2.223E-06,21.5306,2.306E-06,21.4905,2.214E-06,21.5346
4.6935,2.271E-06,21.5071,2.263E-06,21.5109,2.319E-06,21.4846,2.237E-06,21.5236
4.7565,2.289E-06,21.4984,2.325E-06,21.4817,2.287E-06,21.4997,2.264E-06,21.5106
4.8195,2.307E-06,21.4903,2.318E-06,21.4852,2.240E-06,21.5224,2.273E-06,21.5062
4.8825,2.258E-06,21.5133,2.308E-06,21.4896,2.197E-06,21.5434,2.263E-06,21.5112
