Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
1.5435,5.915E-06,19.6578,6.211E-06,19.6049,6.176E-06,19.6111,7.060E-06,19.4658
1.6065,5.532E-06,19.7307,5.774E-06,19.6842,5.832E-06,19.6733,6.550E-06,19.5472
1.6695,5.290E-06,19.7791,5.346E-06,19.7677,5.468E-06,19.7433,6.228E-06,19.6018
1.7325,5.367E-06,19.7635,5.008E-06,19.8386,5.172E-06,19.8037,5.871E-06,19.6659
1.7955,5.380E-06,19.7608,4.792E-06,19.8866,5.022E-06,19.8356,5.559E-06,19.7253
1.8585,5.131E-06,19.8122,4.715E-06,19.9041,4.944E-06,19.8526,5.447E-06,19.7473
1.9215,4.833E-06,19.8772,4.675E-06,19.9133,4.796E-06,19.8855,5.305E-06,19.7761
1.9845,4.588E-06,19.9337,4.469E-06,19.9624,4.576E-06,19.9365,4.946E-06,19.8521
2.0475,4.385E-06,19.9828,4.270E-06,20.0116,4.382E-06,19.9836,4.584E-06,19.9346
2.1105,4.240E-06,20.0193,4.147E-06,20.0434,4.213E-06,20.0262,4.407E-06,19.9775
2.1735,4.036E-06,20.0728,4.015E-06,20.0785,4.026E-06,20.0755,4.235E-06,20.0207
2.2365,3.772E-06,20.1465,3.988E-06,20.0859,3.858E-06,20.1219,4.018E-06,20.0776
2.2995,3.497E-06,20.2285,3.944E-06,20.0978,3.684E-06,20.1719,3.761E-06,20.1494
2.3625,3.244E-06,20.3102,3.719E-06,20.1617,3.453E-06,20.2423,3.428E-06,20.2501
2.4255,3.074E-06,20.3684,3.404E-06,20.2579,3.227E-06,20.3158,3.098E-06,20.3601
2.4885,2.978E-06,20.4030,3.157E-06,20.3396,3.123E-06,20.3513,2.954E-06,20.4116
2.5515,2.932E-06,20.4199,2.992E-06,20.3979,3.022E-06,20.3872,2.934E-06,20.4190
2.6145,2.868E-06,20.4438,2.860E-06,20.4467,2.822E-06,20.4613,2.902E-06,20.4309
2.6775,2.820E-06,20.4621,2.792E-06,20.4729,2.690E-06,20.5132,2.853E-06,20.4494
2.7405,2.769E-06,20.4819,2.737E-06,20.4947,2.697E-06,20.5107,2.832E-06,20.4574
2.8035,2.698E-06,20.5103,2.683E-06,20.5164,2.668E-06,20.5222,2.820E-06,20.4620
2.8665,2.623E-06,20.5409,2.591E-06,20.5540,2.631E-06,20.5374,2.775E-06,20.4797
2.9295,2.581E-06,20.5583,2.548E-06,20.5724,2.688E-06,20.5144,2.717E-06,20.5024
2.9925,2.590E-06,20.5546,2.624E-06,20.5402,2.769E-06,20.4820,2.673E-06,20.5202
3.0555,2.632E-06,20.5372,2.666E-06,20.5230,2.762E-06,20.4848,2.663E-06,20.5244
3.1185,2.680E-06,20.5174,2.608E-06,20.5469,2.712E-06,20.5047,2.622E-06,20.5413
3.1815,2.712E-06,20.5044,2.544E-06,20.5738,2.680E-06,20.5175,2.577E-06,20.5601
3.2445,2.704E-06,20.5079,2.551E-06,20.5711,2.638E-06,20.5345,2.566E-06,20.5646
3.3075,2.623E-06,20.5408,2.571E-06,20.5625,2.556E-06,20.5691,2.542E-06,20.5747
3.3705,2.566E-06,20.5644,2.540E-06,20.5757,2.492E-06,20.5963,2.525E-06,20.5822
3.4335,2.546E-06,20.5733,2.532E-06,20.5793,2.481E-06,20.6011,2.530E-06,20.5799
3.4965,2.540E-06,20.5756,2.568E-06,20.5636,2.522E-06,20.5835,2.535E-06,20.5780
3.5595,2.538E-06,20.5764,2.576E-06,20.5602,2.532E-06,20.5792,2.533E-06,20.5787
