Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
1.5435,5.676E-06,20.4363,5.922E-06,20.3903,5.949E-06,20.3852,6.986E-06,20.2108
1.6065,5.280E-06,20.5148,5.618E-06,20.4474,5.536E-06,20.4633,6.647E-06,20.2647
1.6695,5.044E-06,20.5643,5.406E-06,20.4891,5.143E-06,20.5432,6.254E-06,20.3310
1.7325,4.967E-06,20.5812,5.114E-06,20.5495,5.110E-06,20.5503,5.787E-06,20.4152
1.7955,4.939E-06,20.5872,4.794E-06,20.6196,5.222E-06,20.5268,5.447E-06,20.4809
1.8585,4.837E-06,20.6099,4.604E-06,20.6635,5.178E-06,20.5359,5.208E-06,20.5297
1.9215,4.576E-06,20.6701,4.648E-06,20.6533,4.990E-06,20.5761,4.925E-06,20.5904
1.9845,4.280E-06,20.7428,4.686E-06,20.6444,4.658E-06,20.6509,4.630E-06,20.6574
2.0475,4.165E-06,20.7722,4.521E-06,20.6832,4.390E-06,20.7152,4.366E-06,20.7211
2.1105,4.145E-06,20.7776,4.253E-06,20.7495,4.148E-06,20.7766,4.158E-06,20.7741
2.1735,3.979E-06,20.8219,4.015E-06,20.8122,3.789E-06,20.8750,4.012E-06,20.8129
2.2365,3.723E-06,20.8940,3.759E-06,20.8838,3.497E-06,20.9621,3.926E-06,20.8363
2.2995,3.550E-06,20.9458,3.543E-06,20.9479,3.392E-06,20.9952,3.839E-06,20.8608
2.3625,3.413E-06,20.9886,3.388E-06,20.9964,3.335E-06,21.0137,3.680E-06,20.9068
2.4255,3.247E-06,21.0426,3.223E-06,21.0507,3.262E-06,21.0375,3.342E-06,21.0113
2.4885,3.138E-06,21.0798,3.077E-06,21.1010,3.127E-06,21.0836,2.989E-06,21.1325
2.5515,3.066E-06,21.1049,2.952E-06,21.1460,2.923E-06,21.1569,2.840E-06,21.1880
2.6145,2.936E-06,21.1519,2.845E-06,21.1861,2.752E-06,21.2222,2.747E-06,21.2243
2.6775,2.787E-06,21.2085,2.789E-06,21.2076,2.675E-06,21.2529,2.675E-06,21.2531
2.7405,2.721E-06,21.2347,2.773E-06,21.2141,2.666E-06,21.2567,2.628E-06,21.2722
2.8035,2.711E-06,21.2385,2.726E-06,21.2326,2.698E-06,21.2439,2.602E-06,21.2833
2.8665,2.698E-06,21.2438,2.615E-06,21.2779,2.676E-06,21.2527,2.643E-06,21.2663
2.9295,2.655E-06,21.2612,2.529E-06,21.3138,2.576E-06,21.2942,2.649E-06,21.2636
2.9925,2.609E-06,21.2803,2.521E-06,21.3176,2.546E-06,21.3067,2.600E-06,21.2841
3.0555,2.580E-06,21.2923,2.523E-06,21.3166,2.608E-06,21.2805,2.584E-06,21.2907
3.1185,2.540E-06,21.3091,2.519E-06,21.3181,2.616E-06,21.2772,2.527E-06,21.3149
3.1815,2.527E-06,21.3149,2.542E-06,21.3082,2.566E-06,21.2983,2.490E-06,21.3309
3.2445,2.545E-06,21.3073,2.599E-06,21.2843,2.531E-06,21.3132,2.565E-06,21.2988
3.3075,2.566E-06,21.2981,2.663E-06,21.2578,2.538E-06,21.3102,2.608E-06,21.2807
3.3705,2.591E-06,21.2876,2.688E-06,21.2477,2.574E-06,21.2948,2.557E-06,21.3020
3.4335,2.622E-06,21.2746,2.635E-06,21.2693,2.599E-06,21.2842,2.525E-06,21.3159
3.4965,2.628E-06,21.2723,2.546E-06,21.3066,2.588E-06,21.2887,2.544E-06,21.3077
3.5595,2.597E-06,21.2852,2.493E-06,21.3296,2.576E-06,21.2940,2.569E-06,21.2971
3.6225,2.563E-06,21.2996,2.481E-06,21.3349,2.572E-06,21.2957,2.560E-06,21.3006
3.6855,2.543E-06,21.3080,2.486E-06,21.3326,2.550E-06,21.3050,2.540E-06,21.3094
3.7485,2.547E-06,21.3062,2.483E-06,21.3337,2.509E-06,21.3225,2.524E-06,21.3161
3.8115,2.521E-06,21.3173,2.465E-06,21.3417,2.505E-06,21.3242,2.526E-06,21.3151
3.8745,2.468E-06,21.3403,2.460E-06,21.3441,2.541E-06,21.3088,2.540E-06,21.3091
3.9375,2.418E-06,21.3627,2.435E-06,21.3552,2.556E-06,21.3023,2.531E-06,21.3133
4.0005,2.388E-06,21.3761,2.416E-06,21.3635,2.515E-06,21.3201,2.478E-06,21.3360
4.0635,2.447E-06,21.3499,2.450E-06,21.3484,2.454E-06,21.3465,2.459E-06,21.3442
4.1265,2.502E-06,21.3258,2.501E-06,21.3260,2.392E-06,21.3746,2.479E-06,21.3355
4.1895,2.451E-06,21.3478,2.491E-06,21.3303,2.328E-06,21.4039,2.447E-06,21.3499
4.2525,2.396E-06,21.3727,2.429E-06,21.3579,2.311E-06,21.4119,2.427E-06,21.3584
4.3155,2.415E-06,21.3641,2.407E-06,21.3679,2.370E-06,21.3846,2.495E-06,21.3286
4.3785,2.426E-06,21.3590,2.394E-06,21.3736,2.429E-06,21.3577,2.559E-06,21.3011
4.4415,2.428E-06,21.3581,2.363E-06,21.3876,2.424E-06,21.3600,2.504E-06,21.3249
4.5045,2.447E-06,21.3496,2.358E-06,21.3899,2.377E-06,21.3814,2.403E-06,21.3693
4.5675,2.429E-06,21.3577,2.387E-06,21.3766,2.348E-06,21.3946,2.383E-06,21.3787
4.6305,2.390E-06,21.3752,2.369E-06,21.3848,2.373E-06,21.3832,2.428E-06,21.3581
4.6935,2.401E-06,21.3705,2.298E-06,21.4182,2.416E-06,21.3638,2.444E-06,21.3512
