Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
1.5435,5.310E-06,20.2008,5.097E-06,20.2452,5.899E-06,20.0867,6.174E-06,20.0372
1.6065,4.994E-06,20.2675,4.759E-06,20.3198,5.359E-06,20.1908,5.899E-06,20.0867
1.6695,4.877E-06,20.2932,4.469E-06,20.3880,4.822E-06,20.3055,5.575E-06,20.1480
1.7325,4.712E-06,20.3305,4.268E-06,20.4381,4.498E-06,20.3811,5.149E-06,20.2343
1.7955,4.358E-06,20.4153,4.069E-06,20.4898,4.189E-06,20.4584,4.631E-06,20.3494
1.8585,3.916E-06,20.5313,3.825E-06,20.5571,3.892E-06,20.5382,4.141E-06,20.4707
1.9215,3.572E-06,20.6314,3.584E-06,20.6275,3.692E-06,20.5954,3.729E-06,20.5846
1.9845,3.226E-06,20.7420,3.287E-06,20.7215,3.392E-06,20.6874,3.281E-06,20.7235
2.0475,2.780E-06,20.9035,3.003E-06,20.8197,3.017E-06,20.8148,2.851E-06,20.8761
2.1105,2.466E-06,21.0338,2.791E-06,20.8993,2.738E-06,20.9200,2.610E-06,20.9721
2.1735,2.349E-06,21.0863,2.614E-06,20.9705,2.495E-06,21.0210,2.533E-06,21.0046
2.2365,2.323E-06,21.0986,2.437E-06,21.0466,2.265E-06,21.1261,2.521E-06,21.0095
2.2995,2.296E-06,21.1110,2.299E-06,21.1095,2.192E-06,21.1615,2.485E-06,21.0251
2.3625,2.240E-06,21.1379,2.241E-06,21.1375,2.232E-06,21.1416,2.401E-06,21.0626
2.4255,2.179E-06,21.1678,2.189E-06,21.1630,2.212E-06,21.1516,2.292E-06,21.1129
2.4885,2.122E-06,21.1967,2.119E-06,21.1983,2.125E-06,21.1954,2.183E-06,21.1659
2.5515,2.075E-06,21.2208,2.080E-06,21.2187,2.080E-06,21.2185,2.094E-06,21.2109
2.6145,2.074E-06,21.2213,2.044E-06,21.2371,2.095E-06,21.2108,2.088E-06,21.2142
2.6775,2.115E-06,21.2002,1.976E-06,21.2741,2.109E-06,21.2035,2.138E-06,21.1885
2.7405,2.146E-06,21.1847,1.951E-06,21.2881,2.081E-06,21.2178,2.151E-06,21.1820
2.8035,2.110E-06,21.2028,1.988E-06,21.2675,2.027E-06,21.2467,2.086E-06,21.2151
2.8665,2.018E-06,21.2511,2.015E-06,21.2528,1.965E-06,21.2801,2.038E-06,21.2407
2.9295,1.921E-06,21.3049,2.009E-06,21.2563,1.954E-06,21.2864,2.048E-06,21.2353
2.9925,1.877E-06,21.3300,1.974E-06,21.2751,1.996E-06,21.2633,2.024E-06,21.2479
3.0555,1.900E-06,21.3167,1.941E-06,21.2937,2.004E-06,21.2586,1.955E-06,21.2859
3.1185,1.934E-06,21.2972,1.885E-06,21.3251,1.964E-06,21.2809,1.898E-06,21.3177
3.1815,1.917E-06,21.3071,1.802E-06,21.3744,1.908E-06,21.3120,1.904E-06,21.3142
3.2445,1.866E-06,21.3362,1.770E-06,21.3934,1.851E-06,21.3453,1.923E-06,21.3037
3.3075,1.814E-06,21.3669,1.775E-06,21.3906,1.823E-06,21.3616,1.872E-06,21.3325
3.3705,1.767E-06,21.3955,1.746E-06,21.4082,1.832E-06,21.3564,1.820E-06,21.3636
3.4335,1.761E-06,21.3990,1.736E-06,21.4144,1.820E-06,21.3634,1.779E-06,21.3884
3.4965,1.767E-06,21.3954,1.770E-06,21.3938,1.818E-06,21.3644,1.744E-06,21.4094
3.5595,1.756E-06,21.4024,1.784E-06,21.3850,1.809E-06,21.3699,1.759E-06,21.4003
3.6225,1.731E-06,21.4180,1.792E-06,21.3802,1.781E-06,21.3867,1.788E-06,21.3828
3.6855,1.717E-06,21.4266,1.797E-06,21.3774,1.739E-06,21.4131,1.775E-06,21.3907
3.7485,1.712E-06,21.4298,1.777E-06,21.3894,1.701E-06,21.4365,1.723E-06,21.4230
3.8115,1.700E-06,21.4372,1.767E-06,21.3957,1.685E-06,21.4468,1.667E-06,21.4586
3.8745,1.711E-06,21.4305,1.767E-06,21.3953,1.666E-06,21.4592,1.649E-06,21.4706
3.9375,1.731E-06,21.4180,1.761E-06,21.3989,1.647E-06,21.4715,1.678E-06,21.4518
4.0005,1.722E-06,21.4234,1.737E-06,21.4139,1.657E-06,21.4650,1.718E-06,21.4258
4.0635,1.696E-06,21.4403,1.709E-06,21.4317,1.670E-06,21.4570,1.725E-06,21.4218
4.1265,1.678E-06,21.4514,1.678E-06,21.4517,1.656E-06,21.4657,1.687E-06,21.4459
4.1895,1.650E-06,21.4699,1.639E-06,21.4773,1.643E-06,21.4746,1.643E-06,21.4747
4.2525,1.598E-06,21.5044,1.618E-06,21.4908,1.653E-06,21.4681,1.632E-06,21.4821
4.3155,1.572E-06,21.5227,1.625E-06,21.4867,1.667E-06,21.4588,1.620E-06,21.4897
4.3785,1.594E-06,21.5072,1.642E-06,21.4749,1.652E-06,21.4685,1.578E-06,21.5182
4.4415,1.632E-06,21.4821,1.645E-06,21.4732,1.637E-06,21.4786,1.574E-06,21.5213
4.5045,1.667E-06,21.4585,1.641E-06,21.4756,1.647E-06,21.4717,1.647E-06,21.4716
4.5675,1.675E-06,21.4536,1.656E-06,21.4659,1.655E-06,21.4668,1.716E-06,21.4274
4.6305,1.654E-06,21.4672,1.675E-06,21.4533,1.629E-06,21.4837,1.710E-06,21.4310
