Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
1.5435,1.286E-05,20.1834,1.171E-05,20.2850,1.232E-05,20.2298,1.295E-05,20.1755
1.6065,1.235E-05,20.2275,1.160E-05,20.2950,1.164E-05,20.2919,1.256E-05,20.2088
1.6695,1.113E-05,20.3406,1.153E-05,20.3020,1.107E-05,20.3458,1.171E-05,20.2853
1.7325,9.918E-06,20.4654,1.100E-05,20.3525,1.030E-05,20.4240,1.035E-05,20.4195
1.7955,9.199E-06,20.5471,1.001E-05,20.4557,9.724E-06,20.4868,9.645E-06,20.4956
1.8585,8.890E-06,20.5842,8.990E-06,20.5720,9.509E-06,20.5111,9.658E-06,20.4942
1.9215,8.710E-06,20.6063,8.384E-06,20.6478,9.484E-06,20.5139,9.571E-06,20.5040
1.9845,8.505E-06,20.6323,8.111E-06,20.6838,9.478E-06,20.5146,9.325E-06,20.5323
2.0475,8.319E-06,20.6562,8.021E-06,20.6958,9.110E-06,20.5577,8.909E-06,20.5819
2.1105,8.097E-06,20.6857,7.990E-06,20.7001,8.471E-06,20.6366,8.343E-06,20.6532
2.1735,7.740E-06,20.7345,7.853E-06,20.7189,8.041E-06,20.6931,7.952E-06,20.7053
2.2365,7.383E-06,20.7858,7.610E-06,20.7530,7.839E-06,20.7208,7.704E-06,20.7397
2.2995,7.144E-06,20.8215,7.180E-06,20.8162,7.565E-06,20.7594,7.362E-06,20.7889
2.3625,6.980E-06,20.8468,6.708E-06,20.8899,7.128E-06,20.8240,7.171E-06,20.8175
2.4255,6.824E-06,20.8713,6.490E-06,20.9258,6.568E-06,20.9129,7.013E-06,20.8417
2.4885,6.633E-06,20.9022,6.442E-06,20.9338,6.185E-06,20.9781,6.601E-06,20.9075
2.5515,6.566E-06,20.9131,6.472E-06,20.9288,6.102E-06,20.9928,6.130E-06,20.9877
2.6145,6.451E-06,20.9324,6.515E-06,20.9217,6.031E-06,21.0055,5.837E-06,21.0410
2.6775,6.229E-06,20.9703,6.493E-06,20.9253,6.098E-06,20.9934,5.786E-06,21.0504
2.7405,6.051E-06,21.0019,6.374E-06,20.9454,6.300E-06,20.9581,5.939E-06,21.0222
