Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
1.5435,1.594E-06,18.9231,1.746E-06,18.8245,2.081E-06,18.6339,3.550E-06,18.0539
1.6065,1.422E-06,19.0473,1.580E-06,18.9331,1.800E-06,18.7912,2.945E-06,18.2567
1.6695,1.332E-06,19.1178,1.419E-06,19.0495,1.633E-06,18.8969,2.383E-06,18.4866
1.7325,1.276E-06,19.1646,1.254E-06,19.1839,1.524E-06,18.9716,2.041E-06,18.6546
1.7955,1.178E-06,19.2514,1.078E-06,19.3480,1.358E-06,19.0972,1.837E-06,18.7689
1.8585,1.046E-06,19.3806,9.818E-07,19.4493,1.202E-06,19.2292,1.667E-06,18.8748
1.9215,9.443E-07,19.4916,9.427E-07,19.4934,1.123E-06,19.3036,1.518E-06,18.9764
1.9845,8.715E-07,19.5787,8.849E-07,19.5621,1.051E-06,19.3750,1.372E-06,19.0859
2.0475,7.754E-07,19.7056,7.946E-07,19.6790,9.261E-07,19.5128,1.190E-06,19.2409
2.1105,6.832E-07,19.8430,6.958E-07,19.8232,7.811E-07,19.6976,9.765E-07,19.4552
2.1735,6.152E-07,19.9569,6.229E-07,19.9434,6.799E-07,19.8483,8.028E-07,19.6679
2.2365,5.620E-07,20.0550,5.782E-07,20.0241,6.130E-07,19.9607,6.985E-07,19.8189
2.2995,5.256E-07,20.1278,5.461E-07,20.0862,5.542E-07,20.0703,6.460E-07,19.9037
2.3625,4.955E-07,20.1918,5.110E-07,20.1583,5.110E-07,20.1584,6.124E-07,19.9618
2.4255,4.722E-07,20.2441,4.824E-07,20.2208,4.980E-07,20.1863,5.571E-07,20.0645
2.4885,4.577E-07,20.2779,4.672E-07,20.2557,5.014E-07,20.1789,5.150E-07,20.1498
2.5515,4.542E-07,20.2863,4.623E-07,20.2671,4.877E-07,20.2090,5.072E-07,20.1663
2.6145,4.591E-07,20.2747,4.563E-07,20.2812,4.698E-07,20.2496,5.001E-07,20.1818
2.6775,4.563E-07,20.2813,4.448E-07,20.3090,4.615E-07,20.2690,4.812E-07,20.2237
2.7405,4.404E-07,20.3196,4.353E-07,20.3324,4.657E-07,20.2590,4.712E-07,20.2464
2.8035,4.257E-07,20.3566,4.299E-07,20.3460,4.733E-07,20.2416,4.638E-07,20.2636
2.8665,4.192E-07,20.3733,4.250E-07,20.3584,4.679E-07,20.2541,4.462E-07,20.3056
2.9295,4.129E-07,20.3899,4.159E-07,20.3819,4.490E-07,20.2987,4.280E-07,20.3508
2.9925,3.969E-07,20.4327,4.005E-07,20.4229,4.276E-07,20.3517,4.175E-07,20.3776
3.0555,3.869E-07,20.4603,3.856E-07,20.4642,4.144E-07,20.3859,4.085E-07,20.4013
3.1185,3.880E-07,20.4572,3.803E-07,20.4791,4.061E-07,20.4077,4.052E-07,20.4102
3.1815,3.798E-07,20.4806,3.779E-07,20.4859,3.959E-07,20.4355,3.998E-07,20.4247
3.2445,3.666E-07,20.5189,3.647E-07,20.5245,3.788E-07,20.4834,3.807E-07,20.4780
3.3075,3.519E-07,20.5635,3.372E-07,20.6098,3.542E-07,20.5563,3.577E-07,20.5457
3.3705,3.356E-07,20.6150,3.177E-07,20.6742,3.301E-07,20.6327,3.450E-07,20.5848
3.4335,3.202E-07,20.6657,3.135E-07,20.6887,3.134E-07,20.6892,3.407E-07,20.5986
3.4965,3.092E-07,20.7037,3.119E-07,20.6943,3.030E-07,20.7257,3.375E-07,20.6088
3.5595,3.062E-07,20.7145,3.029E-07,20.7261,2.965E-07,20.7493,3.328E-07,20.6239
3.6225,3.022E-07,20.7286,2.876E-07,20.7825,2.909E-07,20.7700,3.200E-07,20.6665
3.6855,2.864E-07,20.7870,2.721E-07,20.8427,2.873E-07,20.7837,3.043E-07,20.7212
3.7485,2.695E-07,20.8530,2.602E-07,20.8909,2.829E-07,20.8005,2.966E-07,20.7491
3.8115,2.656E-07,20.8688,2.546E-07,20.9148,2.741E-07,20.8344,2.876E-07,20.7824
3.8745,2.678E-07,20.8600,2.568E-07,20.9052,2.655E-07,20.8694,2.714E-07,20.8453
3.9375,2.639E-07,20.8757,2.602E-07,20.8911,2.600E-07,20.8918,2.557E-07,20.9099
4.0005,2.543E-07,20.9159,2.570E-07,20.9046,2.592E-07,20.8954,2.513E-07,20.9291
4.0635,2.455E-07,20.9541,2.504E-07,20.9328,2.575E-07,20.9025,2.523E-07,20.9244
4.1265,2.369E-07,20.9930,2.469E-07,20.9479,2.498E-07,20.9356,2.476E-07,20.9449
4.1895,2.306E-07,21.0223,2.421E-07,20.9693,2.401E-07,20.9782,2.411E-07,20.9738
4.2525,2.285E-07,21.0323,2.357E-07,20.9986,2.333E-07,21.0094,2.407E-07,20.9759
4.3155,2.236E-07,21.0558,2.335E-07,21.0089,2.321E-07,21.0151,2.410E-07,20.9743
4.3785,2.209E-07,21.0691,2.300E-07,21.0252,2.339E-07,21.0069,2.406E-07,20.9760
4.4415,2.232E-07,21.0575,2.256E-07,21.0460,2.307E-07,21.0217,2.421E-07,20.9693
4.5045,2.254E-07,21.0470,2.240E-07,21.0536,2.246E-07,21.0510,2.426E-07,20.9669
4.5675,2.291E-07,21.0293,2.259E-07,21.0447,2.243E-07,21.0525,2.386E-07,20.9853
4.6305,2.264E-07,21.0420,2.285E-07,21.0323,2.275E-07,21.0372,2.330E-07,21.0110
4.6935,2.166E-07,21.0901,2.253E-07,21.0476,2.258E-07,21.0452,2.264E-07,21.0423
4.7565,2.117E-07,21.1149,2.228E-07,21.0596,2.213E-07,21.0671,2.229E-07,21.0590
4.8195,2.131E-07,21.1077,2.233E-07,21.0570,2.164E-07,21.0912,2.239E-07,21.0544
4.8825,2.154E-07,21.0962,2.183E-07,21.0819,2.103E-07,21.1225,2.212E-07,21.0673
4.9455,2.155E-07,21.0960,2.114E-07,21.1167,2.043E-07,21.1537,2.142E-07,21.1021
5.0085,2.129E-07,21.1088,2.070E-07,21.1393,2.021E-07,21.1656,2.089E-07,21.1294
5.0715,2.103E-07,21.1223,2.047E-07,21.1518,2.038E-07,21.1562,2.064E-07,21.1424
5.1345,2.066E-07,21.1416,2.024E-07,21.1639,2.067E-07,21.1409,2.045E-07,21.1526
5.1975,2.014E-07,21.1691,2.010E-07,21.1716,2.056E-07,21.1468,2.020E-07,21.1662
5.2605,1.958E-07,21.2000,2.001E-07,21.1762,2.006E-07,21.1736,2.006E-07,21.1733
5.3235,1.924E-07,21.2191,1.947E-07,21.2061,1.986E-07,21.1843,2.016E-07,21.1680
5.3865,1.931E-07,21.2151,1.891E-07,21.2374,1.971E-07,21.1925,2.012E-07,21.1704
5.4495,1.948E-07,21.2054,1.876E-07,21.2463,1.931E-07,21.2149,1.960E-07,21.1989
5.5125,1.937E-07,21.2114,1.867E-07,21.2514,1.906E-07,21.2290,1.895E-07,21.2353
