Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
1.5435,3.029E-05,20.6009,3.079E-05,20.5834,2.856E-05,20.6650,2.810E-05,20.6827
1.6065,3.007E-05,20.6091,2.853E-05,20.6660,2.731E-05,20.7134,2.738E-05,20.7107
1.6695,2.947E-05,20.6308,2.651E-05,20.7458,2.686E-05,20.7314,2.623E-05,20.7575
1.7325,2.782E-05,20.6935,2.587E-05,20.7725,2.557E-05,20.7849,2.601E-05,20.7665
1.7955,2.564E-05,20.7823,2.593E-05,20.7698,2.413E-05,20.8481,2.614E-05,20.7610
1.8585,2.434E-05,20.8384,2.565E-05,20.7817,2.400E-05,20.8539,2.541E-05,20.7918
1.9215,2.395E-05,20.8559,2.509E-05,20.8055,2.471E-05,20.8223,2.471E-05,20.8221
1.9845,2.382E-05,20.8618,2.430E-05,20.8404,2.459E-05,20.8276,2.367E-05,20.8689
2.0475,2.326E-05,20.8878,2.344E-05,20.8796,2.371E-05,20.8671,2.254E-05,20.9219
2.1105,2.208E-05,20.9445,2.309E-05,20.8960,2.323E-05,20.8893,2.230E-05,20.9338
2.1735,2.124E-05,20.9866,2.269E-05,20.9149,2.266E-05,20.9161,2.217E-05,20.9400
2.2365,2.096E-05,21.0010,2.203E-05,20.9468,2.172E-05,20.9619,2.171E-05,20.9627
2.2995,2.045E-05,21.0277,2.219E-05,20.9391,2.112E-05,20.9924,2.139E-05,20.9790
2.3625,2.014E-05,21.0441,2.219E-05,20.9387,2.062E-05,21.0185,2.124E-05,20.9866
2.4255,2.010E-05,21.0463,2.097E-05,21.0004,2.033E-05,21.0342,2.056E-05,21.0215
2.4885,1.967E-05,21.0698,2.010E-05,21.0462,2.030E-05,21.0353,1.965E-05,21.0708
2.5515,1.929E-05,21.0911,2.026E-05,21.0377,2.008E-05,21.0472,1.924E-05,21.0939
2.6145,1.940E-05,21.0848,2.072E-05,21.0132,1.996E-05,21.0540,1.917E-05,21.0975
2.6775,1.962E-05,21.0727,2.064E-05,21.0175,1.985E-05,21.0600,1.902E-05,21.1065
2.7405,1.959E-05,21.0745,2.024E-05,21.0391,1.950E-05,21.0792,1.919E-05,21.0967
2.8035,1.946E-05,21.0817,2.003E-05,21.0499,1.935E-05,21.0874,1.949E-05,21.0800
2.8665,1.947E-05,21.0810,1.993E-05,21.0553,1.922E-05,21.0952,1.948E-05,21.0802
2.9295,1.957E-05,21.0753,1.974E-05,21.0658,1.900E-05,21.1074,1.943E-05,21.0831
2.9925,1.969E-05,21.0685,1.959E-05,21.0740,1.884E-05,21.1168,1.933E-05,21.0890
3.0555,1.989E-05,21.0577,1.960E-05,21.0734,1.922E-05,21.0949,1.948E-05,21.0801
3.1185,1.960E-05,21.0735,2.005E-05,21.0491,1.996E-05,21.0541,2.002E-05,21.0509
3.1815,1.910E-05,21.1018,2.024E-05,21.0390,2.028E-05,21.0369,2.052E-05,21.0239
3.2445,1.876E-05,21.1213,1.988E-05,21.0583,1.997E-05,21.0536,2.039E-05,21.0309
3.3075,1.855E-05,21.1338,1.957E-05,21.0755,1.950E-05,21.0794,1.959E-05,21.0743
3.3705,1.872E-05,21.1233,1.925E-05,21.0930,1.932E-05,21.0892,1.908E-05,21.1029
3.4335,1.905E-05,21.1045,1.936E-05,21.0872,1.904E-05,21.1051,1.923E-05,21.0942
3.4965,1.934E-05,21.0882,1.972E-05,21.0670,1.868E-05,21.1257,1.939E-05,21.0853
3.5595,1.934E-05,21.0884,1.930E-05,21.0902,1.911E-05,21.1014,1.922E-05,21.0952
3.6225,1.881E-05,21.1186,1.855E-05,21.1335,1.950E-05,21.0791,1.891E-05,21.1125
3.6855,1.882E-05,21.1176,1.871E-05,21.1240,1.910E-05,21.1018,1.863E-05,21.1290
3.7485,1.958E-05,21.0751,1.906E-05,21.1043,1.865E-05,21.1274,1.799E-05,21.1666
3.8115,1.982E-05,21.0618,1.868E-05,21.1262,1.864E-05,21.1279,1.755E-05,21.1935
3.8745,1.977E-05,21.0644,1.836E-05,21.1448,1.860E-05,21.1308,1.825E-05,21.1511
3.9375,2.010E-05,21.0466,1.841E-05,21.1415,1.846E-05,21.1385,1.935E-05,21.0875
4.0005,2.027E-05,21.0370,1.881E-05,21.1183,1.836E-05,21.1449,1.987E-05,21.0587
4.0635,2.017E-05,21.0425,1.923E-05,21.0941,1.813E-05,21.1586,1.975E-05,21.0655
4.1265,1.973E-05,21.0667,1.910E-05,21.1017,1.787E-05,21.1738,1.952E-05,21.0783
4.1895,1.911E-05,21.1011,1.868E-05,21.1259,1.775E-05,21.1816,1.925E-05,21.0931
4.2525,1.851E-05,21.1356,1.847E-05,21.1382,1.789E-05,21.1731,1.902E-05,21.1065
4.3155,1.816E-05,21.1563,1.829E-05,21.1488,1.836E-05,21.1445,1.928E-05,21.0916
4.3785,1.853E-05,21.1348,1.829E-05,21.1490,1.880E-05,21.1187,1.935E-05,21.0876
4.4415,1.928E-05,21.0917,1.870E-05,21.1248,1.905E-05,21.1045,1.895E-05,21.1101
4.5045,1.942E-05,21.0835,1.909E-05,21.1023,1.913E-05,21.0998,1.878E-05,21.1202
4.5675,1.897E-05,21.1092,1.919E-05,21.0966,1.892E-05,21.1118,1.882E-05,21.1180
4.6305,1.868E-05,21.1259,1.902E-05,21.1061,1.885E-05,21.1162,1.885E-05,21.1162
4.6935,1.878E-05,21.1200,1.899E-05,21.1080,1.909E-05,21.1024,1.869E-05,21.1253
4.7565,1.899E-05,21.1083,1.920E-05,21.0962,1.934E-05,21.0880,1.853E-05,21.1346
4.8195,1.909E-05,21.1025,1.947E-05,21.0810,1.925E-05,21.0935,1.902E-05,21.1063
4.8825,1.930E-05,21.0905,1.953E-05,21.0778,1.893E-05,21.1112,1.939E-05,21.0856
4.9455,1.951E-05,21.0789,1.935E-05,21.0878,1.846E-05,21.1385,1.920E-05,21.0962
5.0085,1.924E-05,21.0941,1.915E-05,21.0992,1.835E-05,21.1451,1.913E-05,21.1002
5.0715,1.890E-05,21.1134,1.905E-05,21.1048,1.861E-05,21.1301,1.933E-05,21.0886
5.1345,1.879E-05,21.1193,1.899E-05,21.1079,1.863E-05,21.1291,1.930E-05,21.0903
5.1975,1.916E-05,21.0981,1.902E-05,21.1065,1.848E-05,21.1377,1.909E-05,21.1023
5.2605,1.957E-05,21.0756,1.913E-05,21.0998,1.831E-05,21.1475,1.901E-05,21.1068
5.3235,1.928E-05,21.0918,1.939E-05,21.0857,1.846E-05,21.1390,1.890E-05,21.1130
5.3865,1.879E-05,21.1197,1.943E-05,21.0834,1.886E-05,21.1153,1.890E-05,21.1133
